timestamp_utc,category,title,author,info_url,torrent_name,reason
"2026-03-16T01:38:36Z","Ebooks - Fantasy","The Gathering Storm by Dmitry Dornichev","","https://www.myanonamouse.net/t/1227841","The Gathering Storm by Dmitry Dornichev [English / epub]","author_not_detected"
"2026-03-16T04:45:56Z","Ebooks - Science Fiction","ki Jyr","","https://www.myanonamouse.net/t/1227876","Revenge of the Vitri by Aer-ki Jyr [English / epub]","author_not_detected"
"2026-03-16T04:47:27Z","Ebooks - Science Fiction","ki Jyr","","https://www.myanonamouse.net/t/1227877","Frontier Wars by Aer-ki Jyr [English / epub]","author_not_detected"
"2026-03-16T04:52:22Z","Ebooks - Science Fiction","ki Jyr","","https://www.myanonamouse.net/t/1227879","Space Military Reforging by Aer-ki Jyr [English / epub]","author_not_detected"
"2026-03-16T04:54:05Z","Ebooks - Science Fiction","ki Jyr","","https://www.myanonamouse.net/t/1227880","Dynastic Space Opera by Aer-ki Jyr [English / epub]","author_not_detected"
"2026-03-16T04:55:24Z","Ebooks - Science Fiction","ki Jyr","","https://www.myanonamouse.net/t/1227881","Halo of Rebellion by Aer-ki Jyr [English / epub]","author_not_detected"
"2026-03-16T04:56:52Z","Ebooks - Science Fiction","ki Jyr","","https://www.myanonamouse.net/t/1227882","Diplomatic Hail Mary by Aer-ki Jyr [English / epub]","author_not_detected"
"2026-03-16T10:26:53Z","Ebooks - General Fiction","The Reservation by Rebecca Kauffman","","https://www.myanonamouse.net/t/1227917","The Reservation by Rebecca Kauffman [English / epub]","author_not_detected"
"2026-03-16T16:33:39Z","Ebooks - Fantasy","An Unwitting Prince by Sean Oswald","","https://www.myanonamouse.net/t/1227976","An Unwitting Prince by Sean Oswald [English / epub]","author_not_detected"
"2026-03-16T16:36:05Z","Ebooks - Fantasy","A Temperamental Enchantress by Sean Oswald","","https://www.myanonamouse.net/t/1227978","A Temperamental Enchantress by Sean Oswald [English / epub]","author_not_detected"
"2026-03-16T17:18:34Z","Ebooks - Science Fiction","Children of Strife by Adrian Tchaikovsky","","https://www.myanonamouse.net/t/1227979","Children of Strife by Adrian Tchaikovsky [English / epub]","author_not_detected"
"2026-03-16T17:21:23Z","Ebooks - Fantasy","Secrets of Blackthorn Hall by Cassandra Clare","","https://www.myanonamouse.net/t/1227980","Secrets of Blackthorn Hall by Cassandra Clare [English / epub]","author_not_detected"
"2026-03-16T17:43:57Z","Ebooks - Fantasy","Legacy of Kings by Eleanor Herman","","https://www.myanonamouse.net/t/1227985","Legacy of Kings by Eleanor Herman [English / epub]","author_not_detected"
"2026-03-16T17:49:23Z","Ebooks - Fantasy","The Wonder Engine by T Kingfisher","","https://www.myanonamouse.net/t/1227986","The Wonder Engine by T Kingfisher [English / epub]","author_not_detected"
"2026-03-16T17:53:10Z","Ebooks - Fantasy","The Orc and Her Spy by Lila Gwynn","","https://www.myanonamouse.net/t/1227988","The Orc and Her Spy by Lila Gwynn [English / epub]","author_not_detected"
"2026-03-16T18:00:08Z","Ebooks - Fantasy","Parrhesia by Ren Rousseau","","https://www.myanonamouse.net/t/1227990","Parrhesia by Ren Rousseau [English / epub]","author_not_detected"
"2026-03-16T18:06:03Z","Ebooks - Fantasy","In Morningstar's Shadow by Aliette de Bodard","","https://www.myanonamouse.net/t/1227993","In Morningstar's Shadow by Aliette de Bodard [English / epub]","author_not_detected"
"2026-03-16T18:13:45Z","Ebooks - Science Fiction","Transmentation | Transgression: Or, a Spark on the Eve of the Five Hundred Year Burn by Darkly Lem","","https://www.myanonamouse.net/t/1227998","Transmentation | Transgression: Or, a Spark on the Eve of the Five Hundred Year Burn by Darkly Lem [English / epub]","author_not_detected"
"2026-03-16T18:20:03Z","Ebooks - Fantasy","An Unwitting Prince by Sean Oswald","","https://www.myanonamouse.net/t/1228002","An Unwitting Prince by Sean Oswald [English / epub]","author_not_detected"
"2026-03-16T19:44:12Z","Ebooks - Fantasy","Dragon Blood Curse by Kai Butler","","https://www.myanonamouse.net/t/1228018","Dragon Blood Curse by Kai Butler [English / epub]","author_not_detected"
"2026-03-16T22:07:11Z","Ebooks - Fantasy","Fantasy Occultist by Persimmon","","https://www.myanonamouse.net/t/1228035","Low-Fantasy Occultist by Persimmon [English / epub]","author_not_detected"
"2026-03-16T22:32:38Z","Ebooks - Urban Fantasy","Endgame by Ryan Attard","","https://www.myanonamouse.net/t/1228037","Endgame by Ryan Attard [English / epub]","author_not_detected"
"2026-03-16T23:11:44Z","Ebooks - Urban Fantasy","Crone of Thorns by Amanda M Lee","","https://www.myanonamouse.net/t/1228042","Crone of Thorns by Amanda M Lee [English / epub]","author_not_detected"
"2026-03-16T23:41:38Z","Ebooks - Urban Fantasy","Sylvan Druid by M.D. Massey","","https://www.myanonamouse.net/t/1228045","Sylvan Druid by M D Massey [English / epub]","author_not_detected"
