timestamp_utc,category,title,author,info_url,torrent_name,reason
"2026-04-06T06:13:39Z","Ebooks - Fantasy","The Fruit of Evolution, Vol. 12: Before I Knew It, My Life Had It Made! by Miku","Miku","https://www.myanonamouse.net/t/1232794","The Fruit of Evolution, Vol. 12: Before I Knew It, My Life Had It Made! by Miku [English / epub]","author_not_allowlisted"
"2026-04-06T09:27:48Z","Ebooks - Fantasy","The Ghostwing's Lie by Rebecca Mix","Rebecca Mix","https://www.myanonamouse.net/t/1232811","The Ghostwing's Lie by Rebecca Mix [English / epub]","author_not_allowlisted"
"2026-04-06T10:06:14Z","Ebooks - Fantasy","On Silver Winds by Ava Smiddy","Ava Smiddy","https://www.myanonamouse.net/t/1232816","On Silver Winds by Ava Smiddy [English / epub]","author_not_allowlisted"
"2026-04-06T10:08:09Z","Ebooks - Fantasy","Crimson Slipper by Emerson Rosewood","Emerson Rosewood","https://www.myanonamouse.net/t/1232817","Crimson Slipper by Emerson Rosewood [English / epub]","author_not_allowlisted"
"2026-04-06T10:10:19Z","Ebooks - Fantasy","Claimed by the Beast King by Alessa Thorn","Alessa Thorn","https://www.myanonamouse.net/t/1232818","Claimed by the Beast King by Alessa Thorn [English / epub]","author_not_allowlisted"
"2026-04-06T10:16:44Z","Ebooks - Science Fiction","Belly of Salt by T.S. Chalk","T S Chalk","https://www.myanonamouse.net/t/1232819","Belly of Salt by T S Chalk [English / epub]","author_not_allowlisted"
"2026-04-06T10:18:10Z","Ebooks - Science Fiction","Thread Cutter by T.S. Chalk","T S Chalk","https://www.myanonamouse.net/t/1232820","Thread Cutter by T S Chalk [English / epub]","author_not_allowlisted"
"2026-04-06T10:19:32Z","Ebooks - Science Fiction","Barefoot Among Snakes by T.S. Chalk","T S Chalk","https://www.myanonamouse.net/t/1232822","Barefoot Among Snakes by T S Chalk [English / epub]","author_not_allowlisted"
"2026-04-06T10:30:25Z","Ebooks - Fantasy","The Complete Grimm Chronicles by Ken Brosky, Isabella Fontaine","Ken Brosky","https://www.myanonamouse.net/t/1232824","The Complete Grimm Chronicles by Ken Brosky, Isabella Fontaine [English / epub]","author_not_allowlisted"
"2026-04-06T10:48:43Z","Ebooks - Fantasy","Wayward Souls by Susan J Morris","Susan J Morris","https://www.myanonamouse.net/t/1232827","Wayward Souls by Susan J Morris [English / epub]","author_not_allowlisted"
"2026-04-06T10:55:48Z","Ebooks - Fantasy","The Garden of Eden by Auran Lyonheart","Auran Lyonheart","https://www.myanonamouse.net/t/1232831","The Garden of Eden by Auran Lyonheart [English / epub]","author_not_allowlisted"
"2026-04-06T16:46:22Z","Ebooks - Fantasy","Faceless Hunter by Xkarnation","Xkarnation","https://www.myanonamouse.net/t/1232883","Faceless Hunter by Xkarnation [English / epub]","author_not_allowlisted"
"2026-04-06T17:10:33Z","Ebooks - Science Fiction","On the Calculation of Volume IV by Solvej Balle","Solvej Balle","https://www.myanonamouse.net/t/1232892","On the Calculation of Volume IV by Solvej Balle [English / epub]","author_not_allowlisted"
"2026-04-06T17:47:33Z","Ebooks - Fantasy","A Flash of Golden Fi by A.E. Lister","A E Lister","https://www.myanonamouse.net/t/1232902","A Flash of Golden Fi by A E Lister [English / epub]","author_not_allowlisted"
"2026-04-06T17:48:54Z","Ebooks - Fantasy","A Hellish Thing by A.E. Lister","A E Lister","https://www.myanonamouse.net/t/1232903","A Hellish Thing by A E Lister [English / epub]","author_not_allowlisted"
"2026-04-06T20:15:27Z","Ebooks - General Fiction","Wifehouse by Sonya Walger","Sonya Walger","https://www.myanonamouse.net/t/1232916","Wifehouse by Sonya Walger [English / epub]","author_not_allowlisted"
