timestamp_utc,category,title,author,info_url,torrent_name,reason
"2026-03-28T01:21:04Z","Ebooks - Fantasy","The Cardsmith: Book 1 by John Carrarn","John Carrarn","https://www.myanonamouse.net/t/1230551","The Cardsmith: Book 1 by John Carrarn [English / epub]","author_not_allowlisted"
"2026-03-28T01:22:58Z","Ebooks - Fantasy","The Cardsmith: Book 2 by John Carrarn","John Carrarn","https://www.myanonamouse.net/t/1230554","The Cardsmith: Book 2 by John Carrarn [English / epub]","author_not_allowlisted"
"2026-03-28T01:24:10Z","Ebooks - Fantasy","The Cardsmith: Book 3 by John Carrarn","John Carrarn","https://www.myanonamouse.net/t/1230556","The Cardsmith: Book 3 by John Carrarn [English / epub]","author_not_allowlisted"
"2026-03-28T05:14:14Z","Ebooks - General Fiction","Do We Deserve This? by Eleanor Elliott Thomas","Eleanor Elliott Thomas","https://www.myanonamouse.net/t/1230630","Do We Deserve This? by Eleanor Elliott Thomas [English / epub]","author_not_allowlisted"
"2026-03-28T06:07:17Z","Ebooks - Science Fiction","The Worst Admiral in the Star Cluster by Skyler Ramirez","Skyler Ramirez","https://www.myanonamouse.net/t/1230632","The Worst Admiral in the Star Cluster by Skyler Ramirez [English / epub]","author_not_allowlisted"
"2026-03-28T06:56:38Z","Ebooks - Science Fiction","Killer Bunny by Timothy Ellis","Timothy Ellis","https://www.myanonamouse.net/t/1230638","Killer Bunny by Timothy Ellis [English / epub]","author_not_allowlisted"
"2026-03-28T06:59:24Z","Ebooks - Science Fiction","Black Sheep by Timothy Ellis","Timothy Ellis","https://www.myanonamouse.net/t/1230639","Black Sheep by Timothy Ellis [English / epub]","author_not_allowlisted"
"2026-03-28T07:10:58Z","Ebooks - Science Fiction","Fox Season by Timothy Ellis","Timothy Ellis","https://www.myanonamouse.net/t/1230640","Fox Season by Timothy Ellis [English / epub]","author_not_allowlisted"
"2026-03-28T07:13:06Z","Ebooks - Science Fiction","Nemesis Rising by Timothy Ellis","Timothy Ellis","https://www.myanonamouse.net/t/1230641","Nemesis Rising by Timothy Ellis [English / epub]","author_not_allowlisted"
"2026-03-28T07:28:05Z","Ebooks - Science Fiction","Tail Pulling by Timothy Ellis","Timothy Ellis","https://www.myanonamouse.net/t/1230643","Tail Pulling by Timothy Ellis [English / epub]","author_not_allowlisted"
"2026-03-28T07:30:57Z","Ebooks - Science Fiction","Tiger Poking by Timothy Ellis","Timothy Ellis","https://www.myanonamouse.net/t/1230644","Tiger Poking by Timothy Ellis [English / epub]","author_not_allowlisted"
"2026-03-28T07:41:20Z","Ebooks - Science Fiction","Resonance by Dora M Raymaker","Dora M Raymaker","https://www.myanonamouse.net/t/1230645","Resonance by Dora M Raymaker [English / epub]","author_not_allowlisted"
"2026-03-28T10:56:00Z","Ebooks - Young Adult","Something to be Proud Of by Anna Zoe Quirke","Anna Zoe Quirke","https://www.myanonamouse.net/t/1230667","Something to be Proud Of by Anna Zoe Quirke [English / epub]","author_not_allowlisted"
"2026-03-28T11:21:07Z","Ebooks - Urban Fantasy","My Death Horse Overlord by Bridget E Baker","Bridget E Baker","https://www.myanonamouse.net/t/1230668","My Death Horse Overlord by Bridget E Baker [English / epub]","author_not_allowlisted"
"2026-03-28T14:53:40Z","Ebooks - Fantasy","Hack That Dish: Fantastic Famous Food Forgeries and Secret Tricks You Can Use to Copy Any Dish by Todd Wilbur","Todd Wilbur","https://www.myanonamouse.net/t/1230705","Hack That Dish: Fantastic Famous Food Forgeries and Secret Tricks You Can Use to Copy Any Dish by Todd Wilbur [English / epub]","author_not_allowlisted"
"2026-03-28T19:19:56Z","Ebooks - Fantasy","The Santorini Vampires : Books 1 to 4 Complete Collection by Sli Ndhlovu","Sli Ndhlovu","https://www.myanonamouse.net/t/1230752","The Santorini Vampires : Books 1 to 4 Complete Collection by Sli Ndhlovu [English / epub]","author_not_allowlisted"
"2026-03-28T20:08:46Z","Ebooks - General Fiction","Spring at Flora's House by Freya North","Freya North","https://www.myanonamouse.net/t/1230759","Spring at Flora's House by Freya North [English / epub]","author_not_allowlisted"
"2026-03-28T20:31:24Z","Ebooks - Fantasy","Clutch and Claw by Lindsay Buroker","Lindsay Buroker","https://www.myanonamouse.net/t/1230771","Clutch and Claw by Lindsay Buroker [English / epub]","author_not_allowlisted"
"2026-03-28T21:42:45Z","Ebooks - Fantasy","The Gods of Eadyn by Katherine Whiteheart","Katherine Whiteheart","https://www.myanonamouse.net/t/1230796","The Gods of Eadyn by Katherine Whiteheart [English / epub]","author_not_allowlisted"
"2026-03-28T21:43:58Z","Ebooks - Science Fiction","Chem Dog by Callum Davis","Callum Davis","https://www.myanonamouse.net/t/1230797","Chem Dog by Callum Davis [English / epub]","author_not_allowlisted"
"2026-03-28T23:04:07Z","Ebooks - Fantasy","A Rush of Wings by Laura E Weymouth","Laura E Weymouth","https://www.myanonamouse.net/t/1230812","A Rush of Wings by Laura E Weymouth [English / epub]","author_not_allowlisted"
"2026-03-28T23:07:33Z","Ebooks - Fantasy","A Consuming Fire by Laura E Weymouth","Laura E Weymouth","https://www.myanonamouse.net/t/1230813","A Consuming Fire by Laura E Weymouth [English / epub]","author_not_allowlisted"
