timestamp_utc,category,title,author,info_url,torrent_name,reason
"2026-03-19T01:25:50Z","Ebooks - Young Adult","Danger Unlimited by Franklin W Dixon, Francess Lantz","Francess Lantz Franklin W Dixon","https://www.myanonamouse.net/t/1228578","Danger Unlimited by Franklin W Dixon, Francess Lantz [English / pdf]","author_not_allowlisted"
"2026-03-19T01:25:53Z","Ebooks - Science Fiction","The Pitch Science Fiction 3Q2025 by Isaac Asimov, Philip K Dick, Philip José Farmer, and 8 more","Philip K Dick, Philip José Farmer, Isaac Asimov","https://www.myanonamouse.net/t/1228579","The Pitch Science Fiction 3Q2025 by Isaac Asimov, Philip K Dick, Philip José Farmer, and 8 more [English / epub]","author_not_allowlisted"
"2026-03-19T02:19:33Z","Ebooks - Urban Fantasy","The Last Trial by A.N. Horton","A N Horton","https://www.myanonamouse.net/t/1228584","The Last Trial by A N Horton [English / epub]","author_not_allowlisted"
"2026-03-19T06:08:03Z","Ebooks - Fantasy","Beneath Dark Waters","Gwen Marsh","https://www.myanonamouse.net/t/1228609","Beneath Dark Waters by Gwen Marsh [English / epub]","author_not_allowlisted"
"2026-03-19T06:09:59Z","Ebooks - Science Fiction","Dark Sun Chronicles of Athas Lynn Abbey","Lynn Abbey","https://www.myanonamouse.net/t/1228610","The Rise and Fall of a Dragon King - Dark Sun Chronicles of Athas - 05 - Lynn Abbey by Lynn Abbey [English / epub, pdf]","author_not_allowlisted"
"2026-03-19T06:21:46Z","Ebooks - Science Fiction","Dark Sun Chronicles of Athas Ryan Hughes","Bryan O'Neil Hughes","https://www.myanonamouse.net/t/1228611","The Darkness Before the Dawn - Dark Sun Chronicles of Athas - 02 - Ryan Hughes by Bryan O'Neil Hughes [English / epub, pdf]","author_not_allowlisted"
"2026-03-19T09:00:26Z","Ebooks - General Fiction","The Tiger's Share","Keshava Guha","https://www.myanonamouse.net/t/1228631","The Tiger's Share by Keshava Guha [English / epub]","author_not_allowlisted"
"2026-03-19T09:06:05Z","Ebooks - General Fiction","Darkening Song","Delphine Seddon","https://www.myanonamouse.net/t/1228633","Darkening Song by Delphine Seddon [English / epub]","author_not_allowlisted"
"2026-03-19T10:37:26Z","Ebooks - Fantasy","Sol Anchor 4","Benjamin Darr","https://www.myanonamouse.net/t/1228655","Sol Anchor 4 by Benjamin Darr [English / epub]","author_not_allowlisted"
"2026-03-19T12:13:09Z","Ebooks - Science Fiction","Horseclans Robert Adams","Robert Adams","https://www.myanonamouse.net/t/1228674","The Witch Goddess - Horseclans - 09 - Robert Adams by Robert Adams [English / epub, pdf]","author_not_allowlisted"
"2026-03-19T12:34:09Z","Ebooks - Science Fiction","Titans Patrick H Adkins","Patrick H Adkins","https://www.myanonamouse.net/t/1228676","Lord of the Crooked Paths - Titans - 01 - Patrick H. Adkins by Patrick H Adkins [English / epub, pdf]","author_not_allowlisted"
"2026-03-19T12:51:15Z","Ebooks - Science Fiction","Titans Patrick H Adkins","Patrick H Adkins","https://www.myanonamouse.net/t/1228677","Master of the Fearful Depths - Titans - 02 - Patrick H. Adkins by Patrick H Adkins [English / epub, pdf]","author_not_allowlisted"
"2026-03-19T13:58:03Z","Ebooks - Urban Fantasy","Magical Midlife Rogue by K.F. Breene","K F Breene","https://www.myanonamouse.net/t/1228685","Magical Midlife Rogue by K F Breene [English / epub]","author_not_allowlisted"
"2026-03-19T15:18:25Z","Ebooks - Urban Fantasy","Bullets in the Dark","Cath Lauria","https://www.myanonamouse.net/t/1228690","Bullets in the Dark by Cath Lauria [English / epub]","author_not_allowlisted"
"2026-03-19T15:59:33Z","Ebooks - Urban Fantasy","Ashes to Badass","Auburn Tempest","https://www.myanonamouse.net/t/1228698","Ashes to Badass by Auburn Tempest [English / epub]","author_not_allowlisted"
"2026-03-19T16:41:46Z","Ebooks - General Fiction","East Lynne","Ellen Wood","https://www.myanonamouse.net/t/1228722","East Lynne by Ellen Wood [English / epub]","author_not_allowlisted"
"2026-03-19T16:46:30Z","Ebooks - Urban Fantasy","Escaping the Friendzone","Emily Antoinette","https://www.myanonamouse.net/t/1228726","Escaping the Friendzone by Emily Antoinette [English / epub]","author_not_allowlisted"
"2026-03-19T17:16:45Z","Ebooks - Fantasy","Blood of the Void","WillPowah","https://www.myanonamouse.net/t/1228739","Blood of the Void by WillPowah [English / epub]","author_not_allowlisted"
"2026-03-19T22:24:15Z","Ebooks - Urban Fantasy","Dragon Her Heels by R.J. Blain","R J Blain","https://www.myanonamouse.net/t/1228769","Dragon Her Heels by R J Blain [English / epub]","author_not_allowlisted"
"2026-03-19T22:41:39Z","Ebooks - Urban Fantasy","Strange Days","Violet Fenn","https://www.myanonamouse.net/t/1228770","Strange Days by Violet Fenn [English / epub]","author_not_allowlisted"
"2026-03-19T22:57:42Z","Ebooks - Urban Fantasy","Spilling the Tea in Gretna Green: The Cozy Fantasy Collection","Linzi Day","https://www.myanonamouse.net/t/1228771","Spilling the Tea in Gretna Green: The Cozy Fantasy Collection by Linzi Day [English / epub]","author_not_allowlisted"
