timestamp_utc,category,title,author,info_url,torrent_name,reason
"2026-03-18T00:51:04Z","Ebooks - Young Adult","The Pacific Conspiracy","Franklin W Dixon","https://www.myanonamouse.net/t/1228336","The Pacific Conspiracy by Franklin W Dixon [English / epub]","author_not_allowlisted"
"2026-03-18T00:57:21Z","Ebooks - Fantasy","Bloodsworn","Dominick Ruiz","https://www.myanonamouse.net/t/1228339","Bloodsworn by Dominick Ruiz [English / epub]","author_not_allowlisted"
"2026-03-18T01:04:50Z","Ebooks - Fantasy","Hypernea: The Cursed Kingdom by Kyle N.A. Becker","Kyle N A Becker","https://www.myanonamouse.net/t/1228344","Hypernea: The Cursed Kingdom by Kyle N A Becker [English / epub]","author_not_allowlisted"
"2026-03-18T01:13:22Z","Ebooks - General Fiction","In the Blood","Carl Phillips","https://www.myanonamouse.net/t/1228351","In the Blood by Carl Phillips [English / epub]","author_not_allowlisted"
"2026-03-18T01:19:00Z","Ebooks - Fantasy","The Vampire's Guide to Wooing a Dressmaker","Melissa Kendall","https://www.myanonamouse.net/t/1228358","The Vampire's Guide to Wooing a Dressmaker by Melissa Kendall [English / epub]","author_not_allowlisted"
"2026-03-18T03:42:36Z","Ebooks - General Fiction","I Am Agatha","Nancy foley","https://www.myanonamouse.net/t/1228391","I Am Agatha by Nancy foley [English / epub]","author_not_allowlisted"
"2026-03-18T03:53:17Z","Ebooks - Fantasy","The Savior's Army","Jenna Moreci","https://www.myanonamouse.net/t/1228403","The Savior's Army by Jenna Moreci [English / epub]","author_not_allowlisted"
"2026-03-18T08:22:57Z","Ebooks - General Fiction","Sisters in Yellow","Mieko Kawakami","https://www.myanonamouse.net/t/1228420","Sisters in Yellow by Mieko Kawakami [English / epub]","author_not_allowlisted"
"2026-03-18T08:38:31Z","Ebooks - General Fiction","Paradiso 17","Hannah Lillith Assadi","https://www.myanonamouse.net/t/1228422","Paradiso 17 by Hannah Lillith Assadi [English / epub]","author_not_allowlisted"
"2026-03-18T10:02:40Z","Ebooks - General Fiction","The Flame","Gabriele D'Annunzio","https://www.myanonamouse.net/t/1228429","The Flame by Gabriele D'Annunzio [English / pdf]","author_not_allowlisted"
"2026-03-18T10:34:41Z","Ebooks - Science Fiction","Möbius by M.R. Forbes","M R Forbes","https://www.myanonamouse.net/t/1228435","Möbius by M R Forbes [English / epub]","author_not_allowlisted"
"2026-03-18T10:56:05Z","Ebooks - Science Fiction","A Free Trader","Andrew Moriarty","https://www.myanonamouse.net/t/1228438","A Free Trader by Andrew Moriarty [English / epub]","author_not_allowlisted"
"2026-03-18T11:43:28Z","Ebooks - Science Fiction","The Stolguard Incident","Lyn Alden","https://www.myanonamouse.net/t/1228444","The Stolguard Incident by Lyn Alden [English / epub]","author_not_allowlisted"
"2026-03-18T12:03:56Z","Ebooks - Science Fiction","Neighborhood Watch 10 by E.E. Isherwood","E E Isherwood","https://www.myanonamouse.net/t/1228446","Neighborhood Watch 10 by E E Isherwood [English / epub]","author_not_allowlisted"
"2026-03-18T12:23:11Z","Ebooks - Science Fiction","Neighborhood Watch 9 by E.E. Isherwood","E E Isherwood","https://www.myanonamouse.net/t/1228449","Neighborhood Watch 9 by E E Isherwood [English / epub]","author_not_allowlisted"
"2026-03-18T14:44:11Z","Ebooks - General Fiction","Saying Dirty Things in Regional Accents","Neil Campbell","https://www.myanonamouse.net/t/1228467","Saying Dirty Things in Regional Accents by Neil Campbell [English / epub]","author_not_allowlisted"
"2026-03-18T14:51:51Z","Ebooks - General Fiction","The Anechoic Chamber: and Other Weird Tales","Will Wiles","https://www.myanonamouse.net/t/1228469","The Anechoic Chamber: and Other Weird Tales by Will Wiles [English / epub]","author_not_allowlisted"
"2026-03-18T15:03:40Z","Ebooks - General Fiction","The Daughters","Joanna Margaret","https://www.myanonamouse.net/t/1228472","The Daughters by Joanna Margaret [English / epub]","author_not_allowlisted"
"2026-03-18T15:07:34Z","Ebooks - General Fiction","Hovel","Ailsa Ross","https://www.myanonamouse.net/t/1228474","Hovel by Ailsa Ross [English / epub]","author_not_allowlisted"
"2026-03-18T15:14:41Z","Ebooks - General Fiction","The Spoil","Maile Chapman","https://www.myanonamouse.net/t/1228475","The Spoil by Maile Chapman [English / epub]","author_not_allowlisted"
"2026-03-18T19:40:24Z","Ebooks - Science Fiction","Hard Reset","Jonathan Yanez","https://www.myanonamouse.net/t/1228514","Hard Reset by Jonathan Yanez [English / epub]","author_not_allowlisted"
"2026-03-18T20:48:26Z","Ebooks - General Fiction","Uwe Kling","Marc-Uwe Kling","https://www.myanonamouse.net/t/1228536","The Kangaroo Chronicles by Marc-Uwe Kling [English / epub]","author_not_allowlisted"
"2026-03-18T22:01:01Z","Ebooks - Science Fiction","Dark Sun Chronicles of Athas Lynn Abbey","Lynn Abbey","https://www.myanonamouse.net/t/1228546","Cinnabar Shadows - Dark Sun Chronicles of Athas - 04 - Lynn Abbey by Lynn Abbey [English / epub, pdf]","author_not_allowlisted"
"2026-03-18T23:18:36Z","Ebooks - Fantasy","Little Red Riding Hood by T.J. Rose","T J Rose","https://www.myanonamouse.net/t/1228556","Little Red Riding Hood by T J Rose [English / epub]","author_not_allowlisted"
"2026-03-18T23:22:06Z","Ebooks - Fantasy","Zel","Amanda Meuwissen","https://www.myanonamouse.net/t/1228558","Zel by Amanda Meuwissen [English / epub]","author_not_allowlisted"
