timestamp_utc,category,title,author,info_url,torrent_name,reason
"2026-03-20T00:06:12Z","Ebooks - Young Adult","Dead of Night","Franklin W Dixon","https://www.myanonamouse.net/t/1228774","Dead of Night by Franklin W Dixon [English / pdf]","author_not_allowlisted"
"2026-03-20T00:06:17Z","Ebooks - Science Fiction","The Pitch Science Fiction 4Q2025 by Lester del Rey, Harry Harrison, Keith Laumer, and 8 more","Harry Harrison, Keith Laumer, Lester del Rey","https://www.myanonamouse.net/t/1228775","The Pitch Science Fiction 4Q2025 by Lester del Rey, Harry Harrison, Keith Laumer, and 8 more [English / epub]","author_not_allowlisted"
"2026-03-20T04:59:02Z","Ebooks - General Fiction","I'm Sad and Horny by Haley Lu Richardson","","https://www.myanonamouse.net/t/1228797","I'm Sad and Horny by Haley Lu Richardson [English / epub]","author_not_detected"
"2026-03-20T07:13:32Z","Ebooks - Science Fiction","The Survivalist Jerry Ahern by Jerry Ahern","","https://www.myanonamouse.net/t/1228816","The Nightmare Begins - The Survivalist - 02 - Jerry Ahern by Jerry Ahern [English / epub, pdf]","author_not_detected"
"2026-03-20T07:28:15Z","Ebooks - Science Fiction","The Survivalist Jerry Ahern by Jerry Ahern","","https://www.myanonamouse.net/t/1228817","The Quest - The Survivalist - 03 - Jerry Ahern by Jerry Ahern [English / epub, pdf]","author_not_detected"
"2026-03-20T07:43:35Z","Ebooks - Science Fiction","The Survivalist Jerry Ahern by Jerry Ahern","","https://www.myanonamouse.net/t/1228818","The Doomsayer - The Survivalist - 04 - Jerry Ahern by Jerry Ahern [English / epub, pdf]","author_not_detected"
"2026-03-20T09:12:29Z","Ebooks - General Fiction","Every Exit Brings You Home by Naeem Murr","","https://www.myanonamouse.net/t/1228824","Every Exit Brings You Home by Naeem Murr [English / epub]","author_not_detected"
"2026-03-20T12:06:06Z","Ebooks - Urban Fantasy","Tear Down Heaven by Rachel Aaron","","https://www.myanonamouse.net/t/1228852","Tear Down Heaven by Rachel Aaron [English / epub]","author_not_detected"
"2026-03-20T13:57:25Z","Ebooks - Science Fiction","Soul Spark Reclaimer by Mike Parsons","","https://www.myanonamouse.net/t/1228873","Soul Spark Reclaimer by Mike Parsons [English / epub]","author_not_detected"
"2026-03-20T14:14:03Z","Ebooks - General Fiction","Nova Scotia House by Charlie Porter","","https://www.myanonamouse.net/t/1228877","Nova Scotia House by Charlie Porter [English / epub]","author_not_detected"
"2026-03-20T14:23:26Z","Ebooks - General Fiction","And I'll Take Out Your Eyes by A.M. Sosa","","https://www.myanonamouse.net/t/1228880","And I'll Take Out Your Eyes by A M Sosa [English / epub]","author_not_detected"
"2026-03-20T14:33:41Z","Ebooks - General Fiction","Woodworking by Emily St James","","https://www.myanonamouse.net/t/1228884","Woodworking by Emily St James [English / epub]","author_not_detected"
"2026-03-20T14:52:52Z","Ebooks - Science Fiction","Requiem of Stars by Tracy Hickman","","https://www.myanonamouse.net/t/1228888","Requiem of Stars by Tracy Hickman [English / epub]","author_not_detected"
"2026-03-20T14:58:09Z","Ebooks - General Fiction","Maybe the Body by Asa Drake","","https://www.myanonamouse.net/t/1228889","Maybe the Body by Asa Drake [English / epub]","author_not_detected"
"2026-03-20T15:00:57Z","Ebooks - Science Fiction","Enclave by Devon C Ford","","https://www.myanonamouse.net/t/1228892","Enclave by Devon C Ford [English / epub]","author_not_detected"
"2026-03-20T15:14:45Z","Ebooks - Science Fiction","Unstable Ground by Harley Tate","","https://www.myanonamouse.net/t/1228894","Unstable Ground by Harley Tate [English / epub]","author_not_detected"
"2026-03-20T15:41:30Z","Ebooks - General Fiction","Crocuses Hatch from Snow by Jaime Burnet","","https://www.myanonamouse.net/t/1228904","Crocuses Hatch from Snow by Jaime Burnet [English / epub]","author_not_detected"
"2026-03-20T15:45:54Z","Ebooks - Young Adult","The Queen Bees of Tybee County by Kyle Casey Chu","","https://www.myanonamouse.net/t/1228906","The Queen Bees of Tybee County by Kyle Casey Chu [English / epub]","author_not_detected"
"2026-03-20T15:48:47Z","Ebooks - Young Adult","Camila Núñez's Year of Disasters by Miriam Zoila Pérez","","https://www.myanonamouse.net/t/1228908","Camila Núñez's Year of Disasters by Miriam Zoila Pérez [English / epub]","author_not_detected"
"2026-03-20T18:03:15Z","Ebooks - Fantasy","A Stage Set for Villains by Shannon J Spann","","https://www.myanonamouse.net/t/1228921","A Stage Set for Villains by Shannon J Spann [English / epub]","author_not_detected"
"2026-03-20T19:56:20Z","Ebooks - Young Adult","One Word, Six Letters by Adib Khorram","","https://www.myanonamouse.net/t/1228938","One Word, Six Letters by Adib Khorram [English / epub]","author_not_detected"
"2026-03-20T23:07:01Z","Ebooks - General Fiction","Next Year, for Sure by Zoey Leigh Peterson","","https://www.myanonamouse.net/t/1228962","Next Year, for Sure by Zoey Leigh Peterson [English / epub]","author_not_detected"
