timestamp_utc,category,title,author,info_url,torrent_name,reason
"2026-03-21T00:56:03Z","Ebooks - Young Adult","Sheer Terror by Franklin W Dixon","","https://www.myanonamouse.net/t/1228973","Sheer Terror by Franklin W Dixon [English / pdf]","author_not_detected"
"2026-03-21T00:56:07Z","Ebooks - Science Fiction","The Pitch Science Fiction 2Q2024 by Isaac Asimov, Leigh Brackett, Ray Bradbury, and 10 more","","https://www.myanonamouse.net/t/1228974","The Pitch Science Fiction 2Q2024 by Isaac Asimov, Leigh Brackett, Ray Bradbury, and 10 more [English / epub]","author_not_detected"
"2026-03-21T01:21:12Z","Ebooks - Fantasy","Izzie Berens: The Arcane Enforcer Complete Series Boxed Set by Michael Anderle, Martha Carr","","https://www.myanonamouse.net/t/1228979","Izzie Berens: The Arcane Enforcer Complete Series Boxed Set by Michael Anderle, Martha Carr [English / azw3, epub]","author_not_detected"
"2026-03-21T04:39:57Z","Ebooks - General Fiction","The Lie She Told by Emma Robinson","","https://www.myanonamouse.net/t/1228990","The Lie She Told by Emma Robinson [English / epub]","author_not_detected"
"2026-03-21T04:48:32Z","Ebooks - Science Fiction","The Survivalist Jerry Ahern by Jerry Ahern","","https://www.myanonamouse.net/t/1228991","The Web - The Survivalist - 05 - Jerry Ahern by Jerry Ahern [English / epub, pdf]","author_not_detected"
"2026-03-21T05:00:00Z","Ebooks - Science Fiction","The Survivalist Jerry Ahern by Jerry Ahern","","https://www.myanonamouse.net/t/1228992","The End is Coming - The Survivalist - 08 - Jerry Ahern by Jerry Ahern [English / epub, pdf]","author_not_detected"
"2026-03-21T05:15:21Z","Ebooks - Science Fiction","The Takers Jerry Ahern by Jerry Ahern, Sharon Ahern","","https://www.myanonamouse.net/t/1228995","River of Gold - The Takers - 02 - Jerry Ahern by Jerry Ahern, Sharon Ahern [English / epub, pdf]","author_not_detected"
"2026-03-21T05:35:03Z","Ebooks - Science Fiction","The Takers Jerry Ahern by Jerry Ahern, Sharon Ahern","","https://www.myanonamouse.net/t/1228998","Summon the Demon - The Takers - 03 - Jerry Ahern by Jerry Ahern, Sharon Ahern [English / epub, pdf]","author_not_detected"
"2026-03-21T08:23:20Z","Ebooks - Science Fiction","Transit to Scorpio by Alan Burt Akers","","https://www.myanonamouse.net/t/1229002","Transit to Scorpio by Alan Burt Akers [English / epub, pdf]","author_not_detected"
"2026-03-21T08:42:59Z","Ebooks - Science Fiction","Brothers of the Head And Where the Lines Converge by Brian Wilson Aldiss","","https://www.myanonamouse.net/t/1229004","Brothers of the Head And  Where the Lines Converge by Brian Wilson Aldiss [English / epub, pdf]","author_not_detected"
"2026-03-21T11:17:52Z","Ebooks - Science Fiction","The Ring of Charon by Roger MacBride Allen","","https://www.myanonamouse.net/t/1229036","The Ring of Charon by Roger MacBride Allen [English / epub, pdf]","author_not_detected"
"2026-03-21T11:25:10Z","Ebooks - Science Fiction","The Shattered Sphere by Roger MacBride Allen","","https://www.myanonamouse.net/t/1229038","The Shattered Sphere by Roger MacBride Allen [English / epub, pdf]","author_not_detected"
"2026-03-21T19:46:27Z","Ebooks - General Fiction","Ain't No Mo' by Jordan E Cooper","","https://www.myanonamouse.net/t/1229079","Ain't No Mo' by Jordan E Cooper [English / epub]","author_not_detected"
"2026-03-21T20:32:22Z","Ebooks - General Fiction","Blessed by Angie Dickinson","","https://www.myanonamouse.net/t/1229094","The Star-Blessed by Angie Dickinson [English / epub]","author_not_detected"
"2026-03-21T20:51:05Z","Ebooks - General Fiction","Prince Faggot by Jordan Tannahill","","https://www.myanonamouse.net/t/1229099","Prince Faggot by Jordan Tannahill [English / epub]","author_not_detected"
"2026-03-21T20:54:08Z","Ebooks - Science Fiction","Big Trouble, Little Earth 4 by J.N. Chaney, Jason Anspach","","https://www.myanonamouse.net/t/1229101","Big Trouble, Little Earth 4 by J N Chaney, Jason Anspach [English / epub]","author_not_detected"
"2026-03-21T21:14:51Z","Ebooks - Science Fiction","Defy the Storm by Tessa Gratton, Justina Ireland","","https://www.myanonamouse.net/t/1229104","Defy the Storm by Tessa Gratton, Justina Ireland [English / epub]","author_not_detected"
"2026-03-21T21:16:29Z","Ebooks - Fantasy","The Lucky Ride by Takami Nieda, Yasushi Kitagawa","","https://www.myanonamouse.net/t/1229105","The Lucky Ride by Takami Nieda, Yasushi Kitagawa [English / epub]","author_not_detected"
"2026-03-21T21:19:35Z","Ebooks - Urban Fantasy","Ultima Thule by James E Wisher","","https://www.myanonamouse.net/t/1229107","Ultima Thule by James E Wisher [English / epub]","author_not_detected"
