timestamp_utc,category,title,author,info_url,torrent_name,reason
"2026-04-09T01:10:44Z","Ebooks - Science Fiction","Fi LitRPG Ready, Aim, Fire! by Mike Lin","Mike Lin","https://www.myanonamouse.net/t/1233475","Ready, Aim, Fire: Book 1 Project Harvester (Sci-Fi LitRPG) (Ready, Aim, Fire!) by Mike Lin [English / azw3, epub]","author_not_allowlisted"
"2026-04-09T01:19:54Z","Ebooks - Science Fiction","Fi LitRPG Ready, Aim, Fire! by Mike Lin","Mike Lin","https://www.myanonamouse.net/t/1233477","Ready, Aim, Fire: Book 2 Global Harvesters Union (Sci-Fi LitRPG) (Ready, Aim, Fire!) by Mike Lin [English / azw3, epub]","author_not_allowlisted"
"2026-04-09T01:28:40Z","Ebooks - Science Fiction","Fi LitRPG Ready, Aim, Fire! by Mike Lin","Mike Lin","https://www.myanonamouse.net/t/1233479","Ready, Aim, Fire: Book 3 Death Contract (Sci-Fi LitRPG) (Ready, Aim, Fire!) by Mike Lin [English / azw3, epub]","author_not_allowlisted"
"2026-04-09T01:33:31Z","Ebooks - Science Fiction","Fi LitRPG Ready, Aim, Fire! by Mike Lin","Mike Lin","https://www.myanonamouse.net/t/1233481","Ready, Aim, Fire: Book 4 Combat Bot Online (Sci-Fi LitRPG) (Ready, Aim, Fire!) by Mike Lin [English / azw3, epub]","author_not_allowlisted"
"2026-04-09T01:40:37Z","Ebooks - Science Fiction","Ready, Aim, Fire: Book 5 Flower & Fist Sci Fi LitRPG Ready, Aim, Fire! by Mike Lin","Mike Lin","https://www.myanonamouse.net/t/1233484","Ready, Aim, Fire: Book 5 Flower & Fist (Sci Fi LitRPG) (Ready, Aim, Fire!) by Mike Lin [English / azw3, epub]","author_not_allowlisted"
"2026-04-09T02:38:36Z","Ebooks - Fantasy","Infinite Shores by Pascale Lacelle","Pascale Lacelle","https://www.myanonamouse.net/t/1233491","Infinite Shores by Pascale Lacelle [English / epub]","author_not_allowlisted"
"2026-04-09T04:18:22Z","Ebooks - General Fiction","Everything That Is Beautiful by Louise Nealon","Louise Nealon","https://www.myanonamouse.net/t/1233519","Everything That Is Beautiful by Louise Nealon [English / epub]","author_not_allowlisted"
"2026-04-09T10:26:10Z","Ebooks - Fantasy","Darkoath by Chris Thursten","Chris Thursten","https://www.myanonamouse.net/t/1233557","Darkoath by Chris Thursten [English / epub]","author_not_allowlisted"
"2026-04-09T12:48:31Z","Ebooks - Urban Fantasy","Vexing Vampires by Amanda M Lee","Amanda M Lee","https://www.myanonamouse.net/t/1233577","Vexing Vampires by Amanda M Lee [English / epub]","author_not_allowlisted"
